"e7510e2d-1008-48ea-8dce-8c3d16fc8360", 53, LS_FAST_DIVE
"e5c7f49a-8a82-4897-8b7c-38ba558e57c8", 54, LS_GYMNAST
"afb637ca-d8bf-4d40-a9b5-84159278819e", 55, LS_WATER_OUT
"75db0abc-2ea4-481d-9b52-1b1fe97766c8", 56, LS_CONTROLLED
"115ed820-4ac2-4ea5-a8e2-c96608207e82", 57, LS_TWIST
"feeaa5ec-b73c-4250-baf6-5dad126126cd", 58, LS_WATER_ROLL
"364809c2-c564-4d6c-9a1d-1b55076c1967", 59, LS_WADE
"99d06ee2-8439-49ca-af17-b623ed042fc0", 60, LS_RESPONSIVE
"3b8b4688-b774-4106-a5d7-e670f0d845c6", 61, LS_NEUTRAL_ROLL
"9d60f177-d4c8-4166-bc38-084b709cb37d", 62, LS_SPRINT
"515eec79-6f4c-4f4a-8c7d-b54f667c54ae", 63, LS_SPRINT_ROLL
"abdd25f8-903f-45a6-83ed-ec33ea5c0bbf", 64, LS_POSE_START
"7adfda48-f8c7-416d-a363-bbeea138890a", 65, LS_POSE_END
"49f3b525-c318-47bc-b2bb-d0920408dfd2", 66, LS_POSE_LEFT
"707750ef-6274-4a6b-8c3f-4ea643116b33", 67, LS_POSE_RIGHT
"5cd29fae-47d2-4b75-a012-34287774e96f", 68, LS_CLIMB_STANCE
"637fd2a1-a9f0-4e2b-bf71-df00ad43cc51", 69, LS_CLIMBING
"200acf70-da76-4567-9b00-ccf5c8627dd8", 70, LS_CLIMB_LEFT
"f5f7befb-79b9-4301-8437-25e5d076302a", 71, LS_CLIMB_END
"616d605d-e4a2-4012-960b-e3b22c0bff15", 72, LS_CLIMB_RIGHT
"61538e65-a0f7-47d1-9971-88731e9ef682", 73, LS_CLIMB_DOWN
"2716c913-1be2-461e-9f80-22ca20235ab9", 74, LS_LARA_TEST1
"a2e94309-911d-413c-9c46-f4e235404edd", 75, LS_LARA_TEST2
"957889c5-0653-433a-bd31-8e65ef930f3a", 76, LS_LARA_TEST3
"9f6e3957-894e-4eb8-9f31-933c8a49ddee", 77, LS_FLARE_PICKUP
"2b1cf886-ef4d-41f6-986f-8af274667578", 78, LS_KICK
"2756e446-bd37-4f3f-a6a0-cd1d18a88867", 79, LS_ZIPLINE
